image_path,resnet20_correct,resnet32_correct,shufflenetv2_x2_0_correct,vgg16_bn_correct,label
..\dataset\images\test_06269.png,1,1,1,1,0
..\dataset\images\train_14801.png,1,1,1,1,0
..\dataset\images\train_11774.png,1,1,1,1,0
..\dataset\images\test_05453.png,1,1,1,1,0
..\dataset\images\train_01174.png,1,1,1,1,0
..\dataset\images\train_13137.png,1,1,1,1,0
..\dataset\images\train_37258.png,1,1,1,1,0
..\dataset\images\train_39281.png,1,1,1,1,0
..\dataset\images\train_25082.png,1,1,1,1,0
..\dataset\images\train_20743.png,1,1,1,1,0
..\dataset\images\train_36699.png,1,1,1,1,0
..\dataset\images\test_06724.png,1,1,1,1,0
..\dataset\images\test_04489.png,1,1,1,1,0
..\dataset\images\train_14051.png,1,1,1,1,0
..\dataset\images\train_28307.png,1,1,1,1,0
..\dataset\images\train_08540.png,1,1,1,1,0
..\dataset\images\train_17478.png,1,1,1,1,0
..\dataset\images\test_09393.png,1,1,1,1,0
..\dataset\images\test_06780.png,1,1,1,1,0
..\dataset\images\train_05647.png,1,1,1,1,0
..\dataset\images\train_41837.png,1,1,1,1,0
..\dataset\images\train_44372.png,1,1,1,1,0
..\dataset\images\train_26860.png,1,1,1,1,0
..\dataset\images\train_27841.png,1,1,1,1,0
..\dataset\images\train_22089.png,1,1,1,1,0
..\dataset\images\train_01761.png,1,1,1,1,0
..\dataset\images\train_24169.png,1,1,1,1,0
..\dataset\images\test_06551.png,1,1,1,1,0
..\dataset\images\train_41694.png,1,1,1,1,0
..\dataset\images\train_11236.png,1,1,1,1,0
..\dataset\images\train_21216.png,1,1,1,1,0
..\dataset\images\train_29198.png,1,1,1,1,0
..\dataset\images\train_14327.png,1,1,1,1,0
..\dataset\images\train_41143.png,1,1,1,1,0
..\dataset\images\train_28992.png,1,1,1,1,0
..\dataset\images\train_19110.png,1,1,1,1,0
..\dataset\images\train_03900.png,1,1,1,1,0
..\dataset\images\train_45038.png,1,1,1,1,0
..\dataset\images\train_16809.png,1,1,1,1,0
..\dataset\images\train_47630.png,1,1,1,1,0
..\dataset\images\test_07464.png,1,1,1,1,0
..\dataset\images\train_21669.png,1,1,1,1,0
..\dataset\images\train_34757.png,1,1,1,1,0
..\dataset\images\train_24646.png,1,1,1,1,0
..\dataset\images\train_13300.png,1,1,1,1,0
..\dataset\images\train_07193.png,1,1,1,1,0
..\dataset\images\train_41194.png,1,1,1,1,0
..\dataset\images\train_34347.png,1,1,1,1,0
..\dataset\images\test_09753.png,0,0,0,1,3
..\dataset\images\train_09895.png,1,1,1,1,0
..\dataset\images\train_03511.png,1,1,1,1,0
..\dataset\images\train_42938.png,1,1,1,1,0
..\dataset\images\train_19631.png,1,1,1,1,0
..\dataset\images\train_10009.png,1,1,1,1,0
..\dataset\images\test_00352.png,1,1,1,1,0
..\dataset\images\train_47289.png,1,1,1,1,0
..\dataset\images\train_36135.png,1,1,1,1,0
..\dataset\images\train_02800.png,1,1,1,1,0
..\dataset\images\train_41911.png,1,1,1,1,0
..\dataset\images\train_32665.png,1,1,1,1,0
..\dataset\images\train_10740.png,1,1,1,1,0
..\dataset\images\train_31168.png,1,1,1,1,0
..\dataset\images\train_33171.png,1,1,1,1,0
..\dataset\images\train_37174.png,1,1,1,1,0
..\dataset\images\train_17789.png,1,1,1,1,0
..\dataset\images\train_26309.png,1,1,1,1,0
..\dataset\images\train_46828.png,1,1,1,1,0
..\dataset\images\train_00255.png,1,1,1,1,0
..\dataset\images\test_07655.png,1,1,1,1,0
..\dataset\images\train_35686.png,1,1,1,1,0
..\dataset\images\test_00923.png,1,1,1,1,0
..\dataset\images\train_29779.png,1,1,1,1,0
..\dataset\images\test_01505.png,1,1,1,1,0
..\dataset\images\train_37956.png,1,1,1,1,0
..\dataset\images\train_13151.png,1,1,1,1,0
..\dataset\images\train_20804.png,1,1,1,1,0
..\dataset\images\test_08776.png,1,1,1,1,0
..\dataset\images\train_25672.png,1,1,1,1,0
..\dataset\images\train_42916.png,1,1,1,1,0
..\dataset\images\train_34659.png,1,1,1,1,0
..\dataset\images\train_01686.png,1,1,1,1,0
..\dataset\images\train_29110.png,1,1,1,1,0
..\dataset\images\test_05280.png,1,1,1,1,0
..\dataset\images\train_48228.png,1,1,1,1,0
..\dataset\images\test_07022.png,1,1,1,1,0
..\dataset\images\train_16910.png,1,1,1,1,0
..\dataset\images\train_01931.png,1,1,1,1,0
..\dataset\images\train_35315.png,1,1,1,1,0
..\dataset\images\train_08964.png,1,1,1,1,0
..\dataset\images\test_08258.png,1,1,1,1,0
..\dataset\images\train_34568.png,1,1,1,1,0
..\dataset\images\train_14188.png,1,1,1,1,0
..\dataset\images\train_41451.png,1,1,1,1,0
..\dataset\images\test_01503.png,0,0,1,0,2
..\dataset\images\train_13325.png,1,1,1,1,0
..\dataset\images\train_09906.png,1,1,1,1,0
..\dataset\images\train_21651.png,1,1,1,1,0
..\dataset\images\test_01725.png,1,1,1,1,0
..\dataset\images\train_46106.png,1,1,1,1,0
..\dataset\images\train_23008.png,1,1,1,1,0
..\dataset\images\train_42931.png,1,1,1,1,0
..\dataset\images\train_36601.png,1,1,1,1,0
..\dataset\images\train_10399.png,1,1,1,1,0
..\dataset\images\train_07220.png,1,1,1,1,0
..\dataset\images\train_02418.png,1,1,1,1,0
..\dataset\images\train_21962.png,1,1,1,1,0
..\dataset\images\test_08030.png,1,1,1,1,0
..\dataset\images\train_28089.png,1,1,1,1,0
..\dataset\images\train_17717.png,1,1,1,1,0
..\dataset\images\train_47920.png,1,1,1,1,0
..\dataset\images\train_37003.png,1,1,1,1,0
..\dataset\images\train_49404.png,1,1,1,1,0
..\dataset\images\train_20844.png,1,1,1,1,0
..\dataset\images\test_05991.png,0,1,1,0,1
..\dataset\images\test_03422.png,0,1,1,0,1
..\dataset\images\test_09908.png,1,1,1,1,0
..\dataset\images\train_41767.png,1,1,1,1,0
..\dataset\images\train_45476.png,1,1,1,1,0
..\dataset\images\train_20825.png,1,1,1,1,0
..\dataset\images\train_16532.png,1,1,1,1,0
..\dataset\images\train_11478.png,1,1,1,1,0
..\dataset\images\train_41174.png,1,1,1,1,0
..\dataset\images\train_01485.png,1,1,1,1,0
..\dataset\images\train_06965.png,1,1,1,1,0
..\dataset\images\train_01684.png,1,1,1,1,0
..\dataset\images\train_23134.png,1,1,1,1,0
..\dataset\images\train_29603.png,1,1,1,1,0
..\dataset\images\train_38654.png,1,1,1,1,0
..\dataset\images\train_18525.png,1,1,1,1,0
..\dataset\images\train_46814.png,1,1,1,1,0
..\dataset\images\test_01721.png,1,1,1,1,0
..\dataset\images\train_40098.png,1,1,1,1,0
..\dataset\images\train_44413.png,1,1,1,1,0
..\dataset\images\train_42449.png,1,1,1,1,0
..\dataset\images\train_46313.png,1,1,1,1,0
..\dataset\images\train_18119.png,1,1,1,1,0
..\dataset\images\test_05033.png,1,1,1,1,0
..\dataset\images\train_42088.png,1,1,1,1,0
..\dataset\images\train_31115.png,1,1,1,1,0
..\dataset\images\train_31503.png,1,1,1,1,0
..\dataset\images\train_41869.png,1,1,1,1,0
..\dataset\images\train_07097.png,1,1,1,1,0
..\dataset\images\train_43817.png,1,1,1,1,0
..\dataset\images\train_15544.png,1,1,1,1,0
..\dataset\images\train_33673.png,1,1,1,1,0
..\dataset\images\train_37256.png,1,1,1,1,0
..\dataset\images\train_26919.png,1,1,1,1,0
..\dataset\images\train_07767.png,1,1,1,1,0
..\dataset\images\test_05486.png,1,1,1,1,0
..\dataset\images\train_18848.png,1,1,1,1,0
..\dataset\images\train_29588.png,1,1,1,1,0
..\dataset\images\train_31155.png,1,1,1,1,0
..\dataset\images\train_42184.png,1,1,1,1,0
..\dataset\images\train_40192.png,1,1,1,1,0
..\dataset\images\train_11405.png,1,1,1,1,0
..\dataset\images\test_09888.png,1,1,1,1,0
..\dataset\images\train_21070.png,1,1,1,1,0
..\dataset\images\test_06336.png,1,1,1,1,0
..\dataset\images\train_12905.png,1,1,1,1,0
..\dataset\images\train_12172.png,1,1,1,1,0
..\dataset\images\train_10171.png,1,1,1,1,0
..\dataset\images\train_03156.png,1,1,1,1,0
..\dataset\images\train_27117.png,1,1,1,1,0
..\dataset\images\train_45873.png,1,1,1,1,0
..\dataset\images\train_31860.png,1,1,1,1,0
..\dataset\images\train_32218.png,1,1,1,1,0
..\dataset\images\train_44201.png,1,1,1,1,0
..\dataset\images\train_26711.png,1,1,1,1,0
..\dataset\images\train_44537.png,1,1,1,1,0
..\dataset\images\train_41832.png,1,1,1,1,0
..\dataset\images\train_08163.png,1,1,1,1,0
..\dataset\images\train_01178.png,1,1,1,1,0
..\dataset\images\test_09686.png,1,1,1,1,0
..\dataset\images\test_00609.png,1,1,1,1,0
..\dataset\images\train_31547.png,1,1,1,1,0
..\dataset\images\train_45865.png,1,1,1,1,0
..\dataset\images\train_03915.png,1,1,1,1,0
..\dataset\images\train_32433.png,1,1,1,1,0
..\dataset\images\train_04056.png,1,1,1,1,0
..\dataset\images\train_08290.png,1,1,1,1,0
..\dataset\images\train_17734.png,1,1,1,1,0
..\dataset\images\train_36005.png,1,1,1,1,0
..\dataset\images\test_07581.png,1,1,1,1,0
..\dataset\images\test_08857.png,1,1,1,1,0
..\dataset\images\train_34290.png,1,1,1,1,0
..\dataset\images\train_00588.png,1,1,1,1,0
..\dataset\images\train_28186.png,1,1,1,1,0
..\dataset\images\train_14393.png,1,1,1,1,0
..\dataset\images\test_02185.png,1,1,1,1,0
..\dataset\images\train_25972.png,1,1,1,1,0
..\dataset\images\train_15373.png,1,1,1,1,0
..\dataset\images\train_48200.png,1,1,1,1,0
..\dataset\images\train_11186.png,1,1,1,1,0
..\dataset\images\train_26592.png,1,1,1,1,0
..\dataset\images\train_18471.png,1,1,1,1,0
..\dataset\images\train_47218.png,1,1,1,1,0
..\dataset\images\train_46323.png,1,1,1,1,0
..\dataset\images\test_06428.png,1,1,1,1,0
..\dataset\images\train_35644.png,1,1,1,1,0
..\dataset\images\train_31708.png,1,1,1,1,0
..\dataset\images\train_33582.png,1,1,1,1,0
..\dataset\images\train_40406.png,1,1,1,1,0
..\dataset\images\train_31018.png,1,1,1,1,0
..\dataset\images\test_01672.png,1,1,1,1,0
..\dataset\images\train_04078.png,1,1,1,1,0
..\dataset\images\train_43016.png,1,1,1,1,0
..\dataset\images\train_04225.png,1,1,1,1,0
..\dataset\images\train_06332.png,1,1,1,1,0
..\dataset\images\train_23227.png,1,1,1,1,0
..\dataset\images\train_48610.png,1,1,1,1,0
..\dataset\images\train_27504.png,1,1,1,1,0
..\dataset\images\train_10050.png,1,1,1,1,0
..\dataset\images\train_08810.png,1,1,1,1,0
..\dataset\images\train_43707.png,1,1,1,1,0
..\dataset\images\train_45590.png,1,1,1,1,0
..\dataset\images\test_07775.png,1,1,1,1,0
..\dataset\images\train_23138.png,1,1,1,1,0
..\dataset\images\train_44743.png,1,1,1,1,0
..\dataset\images\train_04321.png,1,1,1,1,0
..\dataset\images\train_42045.png,1,1,1,1,0
..\dataset\images\train_22690.png,1,1,1,1,0
..\dataset\images\train_42769.png,1,1,1,1,0
..\dataset\images\train_34205.png,1,1,1,1,0
..\dataset\images\train_47372.png,1,1,1,1,0
..\dataset\images\train_08231.png,1,1,1,1,0
..\dataset\images\train_03060.png,1,1,1,1,0
..\dataset\images\train_25545.png,1,1,1,1,0
..\dataset\images\train_30969.png,1,1,1,1,0
..\dataset\images\train_40575.png,1,1,1,1,0
..\dataset\images\train_18773.png,1,1,1,1,0
..\dataset\images\train_33473.png,1,1,1,1,0
..\dataset\images\train_16076.png,1,1,1,1,0
..\dataset\images\train_11713.png,1,1,1,1,0
..\dataset\images\train_25707.png,1,1,1,1,0
..\dataset\images\train_02078.png,1,1,1,1,0
..\dataset\images\train_24996.png,1,1,1,1,0
..\dataset\images\train_31226.png,1,1,1,1,0
..\dataset\images\train_08760.png,1,1,1,1,0
..\dataset\images\train_07537.png,1,1,1,1,0
..\dataset\images\train_47414.png,1,1,1,1,0
..\dataset\images\train_07161.png,1,1,1,1,0
..\dataset\images\train_19515.png,1,1,1,1,0
..\dataset\images\train_27514.png,1,1,1,1,0
..\dataset\images\train_25438.png,1,1,1,1,0
..\dataset\images\train_30554.png,1,1,1,1,0
..\dataset\images\train_05720.png,1,1,1,1,0
..\dataset\images\train_33941.png,1,1,1,1,0
..\dataset\images\train_15343.png,1,1,1,1,0
..\dataset\images\train_38482.png,1,1,1,1,0
..\dataset\images\train_06654.png,1,1,1,1,0
..\dataset\images\train_43451.png,1,1,1,1,0
..\dataset\images\train_20381.png,1,1,1,1,0
..\dataset\images\train_35186.png,1,1,1,1,0
..\dataset\images\train_43773.png,1,1,1,1,0
..\dataset\images\train_00986.png,1,1,1,1,0
..\dataset\images\train_06615.png,1,1,1,1,0
..\dataset\images\train_48824.png,1,1,1,1,0
..\dataset\images\train_07335.png,1,1,1,1,0
..\dataset\images\test_05586.png,1,1,1,1,0
..\dataset\images\train_31330.png,1,1,1,1,0
..\dataset\images\train_21416.png,1,1,1,1,0
..\dataset\images\train_44915.png,1,1,1,1,0
..\dataset\images\train_31321.png,1,1,1,1,0
..\dataset\images\train_14321.png,1,1,1,1,0
..\dataset\images\train_03594.png,1,1,1,1,0
..\dataset\images\train_39326.png,1,1,1,1,0
..\dataset\images\train_05556.png,1,1,1,1,0
..\dataset\images\train_44655.png,1,1,1,1,0
..\dataset\images\train_01367.png,1,1,1,1,0
..\dataset\images\train_28257.png,1,1,1,1,0
..\dataset\images\train_10941.png,1,1,1,1,0
..\dataset\images\train_48646.png,1,1,1,1,0
..\dataset\images\train_12416.png,1,1,1,1,0
..\dataset\images\train_14284.png,1,1,1,1,0
..\dataset\images\train_43513.png,1,1,1,1,0
..\dataset\images\train_27371.png,1,1,1,1,0
..\dataset\images\train_22900.png,1,1,1,1,0
..\dataset\images\test_04701.png,1,1,1,1,0
..\dataset\images\train_21113.png,1,1,1,1,0
..\dataset\images\train_17540.png,1,1,1,1,0
..\dataset\images\train_08864.png,1,1,1,1,0
..\dataset\images\train_37449.png,1,1,1,1,0
..\dataset\images\train_20675.png,1,1,1,1,0
..\dataset\images\train_24475.png,1,1,1,1,0
..\dataset\images\train_15841.png,1,1,1,1,0
..\dataset\images\test_09133.png,1,1,1,1,0
..\dataset\images\train_02933.png,1,1,1,1,0
..\dataset\images\train_10963.png,1,1,1,1,0
..\dataset\images\train_48170.png,1,1,1,1,0
..\dataset\images\train_46455.png,1,1,1,1,0
..\dataset\images\train_45120.png,1,1,1,1,0
..\dataset\images\train_02660.png,1,1,1,1,0
..\dataset\images\train_04151.png,1,1,1,1,0
..\dataset\images\train_13322.png,1,1,1,1,0
..\dataset\images\train_14469.png,1,1,1,1,0
..\dataset\images\train_26768.png,1,1,1,1,0
..\dataset\images\train_00949.png,1,1,1,1,0
..\dataset\images\train_05726.png,1,1,1,1,0
..\dataset\images\train_47205.png,1,1,1,1,0
..\dataset\images\train_30578.png,1,1,1,1,0
..\dataset\images\train_02679.png,1,1,1,1,0
..\dataset\images\train_29108.png,1,1,1,1,0
..\dataset\images\train_17235.png,1,1,1,1,0
..\dataset\images\train_20683.png,1,1,1,1,0
..\dataset\images\train_48533.png,1,1,1,1,0
..\dataset\images\train_06333.png,1,1,1,1,0
..\dataset\images\train_40284.png,1,1,1,1,0
..\dataset\images\test_09811.png,1,1,1,1,0
..\dataset\images\train_03357.png,1,1,1,1,0
..\dataset\images\train_25115.png,1,1,1,1,0
..\dataset\images\train_07714.png,1,1,1,1,0
..\dataset\images\train_28559.png,1,1,1,1,0
..\dataset\images\test_08136.png,1,1,1,1,0
..\dataset\images\train_15060.png,1,1,1,1,0
..\dataset\images\train_47804.png,1,1,1,1,0
..\dataset\images\train_20101.png,1,1,1,1,0
..\dataset\images\train_47729.png,1,1,1,1,0
..\dataset\images\train_44582.png,1,1,1,1,0
..\dataset\images\test_01407.png,1,1,1,1,0
..\dataset\images\test_03325.png,1,1,1,1,0
..\dataset\images\train_44345.png,1,1,1,1,0
..\dataset\images\train_20298.png,1,1,1,1,0
..\dataset\images\test_08254.png,1,1,1,1,0
..\dataset\images\train_30077.png,1,1,1,1,0
..\dataset\images\train_22141.png,1,1,1,1,0
..\dataset\images\train_33402.png,1,1,1,1,0
..\dataset\images\train_35257.png,1,1,1,1,0
..\dataset\images\train_31473.png,1,1,1,1,0
..\dataset\images\test_03912.png,1,1,1,1,0
..\dataset\images\train_09382.png,1,1,1,1,0
..\dataset\images\train_26514.png,1,1,1,1,0
..\dataset\images\train_47240.png,1,1,1,1,0
..\dataset\images\train_27996.png,1,1,1,1,0
..\dataset\images\train_31153.png,1,1,1,1,0
..\dataset\images\train_12954.png,1,1,1,1,0
..\dataset\images\train_26826.png,1,1,1,1,0
..\dataset\images\test_05362.png,1,1,1,1,0
..\dataset\images\train_11446.png,1,1,1,1,0
..\dataset\images\train_41939.png,1,1,1,1,0
..\dataset\images\train_17237.png,1,1,1,1,0
..\dataset\images\train_15051.png,1,1,1,1,0
..\dataset\images\train_14259.png,1,1,1,1,0
..\dataset\images\test_05750.png,1,1,1,1,0
..\dataset\images\test_04399.png,1,1,1,1,0
..\dataset\images\test_02499.png,1,1,1,1,0
..\dataset\images\train_42991.png,1,1,1,1,0
..\dataset\images\train_24187.png,1,1,1,1,0
..\dataset\images\train_13584.png,1,1,1,1,0
..\dataset\images\train_01310.png,1,1,1,1,0
..\dataset\images\test_05215.png,1,1,1,1,0
..\dataset\images\train_29468.png,1,1,1,1,0
..\dataset\images\train_28545.png,1,1,1,1,0
..\dataset\images\test_01963.png,1,1,1,1,0
..\dataset\images\test_01243.png,1,1,1,1,0
..\dataset\images\train_42939.png,1,1,1,1,0
..\dataset\images\test_05275.png,1,1,1,1,0
..\dataset\images\train_24244.png,1,1,1,1,0
..\dataset\images\train_31002.png,1,1,1,1,0
..\dataset\images\train_28898.png,1,1,1,1,0
..\dataset\images\train_38386.png,1,1,1,1,0
..\dataset\images\train_33983.png,1,1,1,1,0
..\dataset\images\train_01987.png,1,1,1,1,0
..\dataset\images\train_45837.png,1,1,1,1,0
..\dataset\images\test_01829.png,1,1,1,1,0
..\dataset\images\train_43083.png,1,1,1,1,0
..\dataset\images\train_43285.png,1,1,1,1,0
..\dataset\images\train_38341.png,1,1,1,1,0
..\dataset\images\test_02643.png,1,1,1,1,0
..\dataset\images\train_45439.png,1,1,1,1,0
..\dataset\images\test_04439.png,1,1,1,1,0
..\dataset\images\train_18183.png,1,1,1,1,0
..\dataset\images\train_04813.png,1,1,1,1,0
..\dataset\images\train_26459.png,1,1,1,1,0
..\dataset\images\train_25761.png,1,1,1,1,0
..\dataset\images\train_14187.png,1,1,1,1,0
..\dataset\images\train_22848.png,1,1,1,1,0
..\dataset\images\train_43328.png,1,1,1,1,0
..\dataset\images\train_38872.png,1,1,1,1,0
..\dataset\images\train_38418.png,1,1,1,1,0
..\dataset\images\train_45863.png,1,1,1,1,0
..\dataset\images\train_15297.png,1,1,1,1,0
..\dataset\images\test_03525.png,1,1,1,1,0
..\dataset\images\train_15975.png,1,1,1,1,0
..\dataset\images\train_49746.png,1,1,1,1,0
..\dataset\images\train_33177.png,1,1,1,1,0
..\dataset\images\train_13831.png,1,1,1,1,0
..\dataset\images\test_04959.png,1,1,1,1,0
..\dataset\images\train_47228.png,1,1,1,1,0
..\dataset\images\train_22168.png,1,1,1,1,0
..\dataset\images\train_03410.png,1,1,1,1,0
..\dataset\images\train_03261.png,1,1,1,1,0
..\dataset\images\test_04124.png,1,1,1,1,0
..\dataset\images\test_09791.png,1,1,1,1,0
..\dataset\images\train_10645.png,1,1,1,1,0
..\dataset\images\train_05475.png,1,1,1,1,0
..\dataset\images\train_44313.png,1,1,1,1,0
..\dataset\images\train_35266.png,1,1,1,1,0
..\dataset\images\train_08602.png,1,1,1,1,0
..\dataset\images\test_09882.png,1,1,1,1,0
..\dataset\images\test_03673.png,1,1,1,1,0
..\dataset\images\train_34508.png,1,1,1,1,0
..\dataset\images\train_43117.png,1,1,1,1,0
..\dataset\images\train_15934.png,1,1,1,1,0
..\dataset\images\train_31079.png,1,1,1,1,0
..\dataset\images\train_08338.png,1,1,1,1,0
..\dataset\images\train_07720.png,1,1,1,1,0
..\dataset\images\train_01604.png,1,1,1,1,0
..\dataset\images\test_08805.png,1,1,1,1,0
..\dataset\images\train_08059.png,1,1,1,1,0
..\dataset\images\train_40604.png,1,1,1,1,0
..\dataset\images\train_25035.png,1,1,1,1,0
..\dataset\images\train_47066.png,1,1,1,1,0
..\dataset\images\train_30113.png,1,1,1,1,0
..\dataset\images\train_22231.png,1,1,1,1,0
..\dataset\images\test_03456.png,1,1,1,1,0
..\dataset\images\train_40742.png,1,1,1,1,0
..\dataset\images\train_23900.png,1,1,1,1,0
..\dataset\images\train_48663.png,1,1,1,1,0
..\dataset\images\train_36636.png,1,1,1,1,0
..\dataset\images\train_48525.png,1,1,1,1,0
..\dataset\images\train_04020.png,1,1,1,1,0
..\dataset\images\train_44096.png,1,1,1,1,0
..\dataset\images\train_02929.png,1,1,1,1,0
..\dataset\images\test_04813.png,1,1,1,1,0
..\dataset\images\train_01630.png,1,1,1,1,0
..\dataset\images\train_28322.png,1,1,1,1,0
..\dataset\images\test_02357.png,1,1,1,1,0
..\dataset\images\train_28784.png,1,1,1,1,0
..\dataset\images\train_47160.png,1,1,1,1,0
..\dataset\images\train_14931.png,1,1,1,1,0
..\dataset\images\train_20638.png,1,1,1,1,0
..\dataset\images\train_09246.png,1,1,1,1,0
..\dataset\images\train_32562.png,1,1,1,1,0
..\dataset\images\train_40812.png,1,1,1,1,0
..\dataset\images\test_00309.png,1,1,1,0,0
..\dataset\images\train_05875.png,1,1,1,1,0
..\dataset\images\train_12153.png,1,1,1,1,0
..\dataset\images\test_06834.png,1,1,1,1,0
..\dataset\images\train_41202.png,1,1,1,1,0
..\dataset\images\train_36748.png,1,1,1,1,0
..\dataset\images\train_48183.png,1,1,1,1,0
..\dataset\images\train_12490.png,1,1,1,1,0
..\dataset\images\train_14857.png,1,1,1,1,0
..\dataset\images\train_15008.png,1,1,1,1,0
..\dataset\images\train_13082.png,1,1,1,1,0
..\dataset\images\train_46446.png,1,1,1,1,0
..\dataset\images\train_14893.png,1,1,1,1,0
..\dataset\images\test_05985.png,1,1,1,1,0
..\dataset\images\train_39212.png,1,1,1,1,0
..\dataset\images\train_08300.png,1,1,1,1,0
..\dataset\images\train_36353.png,1,1,1,1,0
..\dataset\images\train_30326.png,1,1,1,1,0
..\dataset\images\test_06035.png,1,1,1,1,0
..\dataset\images\test_09541.png,1,1,1,1,0
..\dataset\images\train_49083.png,1,1,1,1,0
..\dataset\images\train_24848.png,1,1,1,1,0
..\dataset\images\train_26567.png,1,1,1,1,0
..\dataset\images\test_05875.png,1,1,1,1,0
..\dataset\images\test_08095.png,1,1,1,1,0
..\dataset\images\train_41551.png,1,1,1,1,0
..\dataset\images\train_14150.png,1,1,1,1,0
..\dataset\images\train_22032.png,1,1,1,1,0
..\dataset\images\train_25825.png,1,1,1,1,0
..\dataset\images\train_15598.png,1,1,1,1,0
..\dataset\images\train_21351.png,1,1,1,1,0
..\dataset\images\test_01773.png,1,1,1,1,0
..\dataset\images\train_22665.png,1,1,1,1,0
..\dataset\images\train_13249.png,1,1,1,1,0
..\dataset\images\train_01141.png,1,1,1,1,0
